specie	record_number	process	QDB_process	type	element	ionic_state	initial_state_conf	initial_state	final_state	reaction_formula	x_unit	y_unit	reference_number	author	title_of_record	journal_name	volume_and_issue_No	page_number	date_of_publication	DOI
C2+	rowB201206336	Electron Impact Electronic Excitation	EEX	R	C	1	1s22s12p1,3P1	C2+(1s22s12p1,3P1)	C2+(1s22p2,1D2) + e	e + C2+(1s22s12p1,3P1) -> C2+(1s22p2,1D2) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
C2+	rowB201206348	Electron Impact Electronic Excitation	EEX	R	C	1	1s22s12p1,3p0	C2+(1s22s12p1,3p0)	C2+(1s22p2,3P0) + e	e + C2+(1s22s12p1,3p0) -> C2+(1s22p2,3P0) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
C2+	rowB201206361	Electron Impact Electronic Excitation	EEX	R	C	1	1s22s12p1,3P0	C2+(1s22s12p1,3P0)	C2+(1s22p2,1S0) + e	e + C2+(1s22s12p1,3P0) -> C2+(1s22p2,1S0) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
C2+	rowB201206385	Electron Impact Electronic Excitation	EEX	R	C	1	1s22s12p1,3P1	C2+(1s22s12p1,3P1)	C2+(1s22p2,1S0) + e	e + C2+(1s22s12p1,3P1) -> C2+(1s22p2,1S0) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
C2+	rowB201206395	Electron Impact Electronic Excitation	EEX	R	C	1	1s22s12p1,1p1	C2+(1s22s12p1,1p1)	C2+(1s22p2,3P0) + e	e + C2+(1s22s12p1,1p1) -> C2+(1s22p2,3P0) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
C2+	rowB201206415	Electron Impact Electronic Excitation	EEX	R	C	1	1s22s12p1,3p0	C2+(1s22s12p1,3p0)	C2+(1s22p2,3P2) + e	e + C2+(1s22s12p1,3p0) -> C2+(1s22p2,3P2) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
C2+	rowB201206462	Electron Impact Electronic Excitation	EEX	R	C	1	1s22s12p1,1p1	C2+(1s22s12p1,1p1)	C2+(1s22p2,3P1) + e	e + C2+(1s22s12p1,1p1) -> C2+(1s22p2,3P1) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
C2+	rowB201206517	Electron Impact Electronic Excitation	EEX	R	C	1	1s22s12p1,3p2	C2+(1s22s12p1,3p2)	C2+(1s22p2,3P0) + e	e + C2+(1s22s12p1,3p2) -> C2+(1s22p2,3P0) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
C2+	rowB201206542	Electron Impact Electronic Excitation	EEX	R	C	1	1s22s12p1,1p1	C2+(1s22s12p1,1p1)	C2+(1s22p2,3P2) + e	e + C2+(1s22s12p1,1p1) -> C2+(1s22p2,3P2) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
C2+	rowB201206555	Electron Impact Electronic Excitation	EEX	R	C	1	1s22s12p1,1p1	C2+(1s22s12p1,1p1)	C2+(1s22p2,1D2) + e	e + C2+(1s22s12p1,1p1) -> C2+(1s22p2,1D2) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
CF3I	rowB201212414	Electron Impact Total Scattering	ETS	R	CF3I	0		CF3I		e + CF3I	eV	1E-16 cm^2	2012000677	L. G. Christophorou  J. K. Olthoff	Electron Interactions With BCl3	J. Phys. Chem. Ref. Data.	31	971/-	2002	
CF3I	rowB201213584	Electron Impact Total Scattering	ETS	R	CF3I	0		CF3I		e + CF3I	eV	1E-16 cm^2	2012000709	Loucas G. Christophorou  James K. Olthoff	Fundamental Electron Interactions with Plasma Processing Gases	BK		1/-	2004	
CF3I	rowB201213587	Electron Impact Momentum Transfer  Scattering	EMT	R	CF3I	0		CF3I	CF2+ + IF + e(2)	e + CF3I -> CF2+ + IF + e(2)	eV	1E-16 cm^2	2012000709	Loucas G. Christophorou  James K. Olthoff	Fundamental Electron Interactions with Plasma Processing Gases	BK		1/-	2004	
CF3I	rowB201213588	Electron Impact Momentum Transfer  Scattering	EMT	R	CF3I	0		CF3I	CF3+ + I + e(2)	e + CF3I -> CF3+ + I + e(2)	eV	1E-16 cm^2	2012000709	Loucas G. Christophorou  James K. Olthoff	Fundamental Electron Interactions with Plasma Processing Gases	BK		1/-	2004	
CF3I	rowB201213589	Electron Impact Momentum Transfer  Scattering	EMT	R	CF3I	0		CF3I	CF3 + I+ + e(2)	e + CF3I -> CF3 + I+ + e(2)	eV	1E-16 cm^2	2012000709	Loucas G. Christophorou  James K. Olthoff	Fundamental Electron Interactions with Plasma Processing Gases	BK		1/-	2004	
CF3I	rowB201213590	Electron Impact Momentum Transfer  Scattering	EMT	R	CF3I	0		CF3I	CF2I+ + F + e(2)	e + CF3I -> CF2I+ + F + e(2)	eV	1E-16 cm^2	2012000709	Loucas G. Christophorou  James K. Olthoff	Fundamental Electron Interactions with Plasma Processing Gases	BK		1/-	2004	
CF3I	rowB201101235	Electron Impact Total Ionization	ETI	R	CF3I	0		CF3I		e + CF3I	eV	1E-16 cm^2	2011000252	Loucas G. Christophorou  James K. Olthoff	Fundamental Electron Interactions with Plasma Processing Gases	Kluwer Academic		-/-	2004	
CF3I	rowB201212422	Electron Impact Total Ionization	ETI	R	CF3I	0		CF3I		e + CF3I	eV	1E-16 cm^2	2012000677	L. G. Christophorou  J. K. Olthoff	Electron Interactions With BCl3	J. Phys. Chem. Ref. Data.	31	971/-	2002	
CF3I	rowB201213592	Electron Impact Total Ionization	ETI	R	CF3I	0		CF3I		e + CF3I	eV	1E-16 cm^2	2012000709	Loucas G. Christophorou  James K. Olthoff	Fundamental Electron Interactions with Plasma Processing Gases	BK		1/-	2004	
CF3I	rowB201101237	Electron Impact Partial Ionization	EIN	R	CF3I	0		CF3I	CF3+	e + CF3I -> CF3+	eV	1E-16 cm^2	2011000252	Loucas G. Christophorou  James K. Olthoff	Fundamental Electron Interactions with Plasma Processing Gases	Kluwer Academic		-/-	2004	
CF3I	rowB201101239	Electron Impact Partial Ionization	EIN	R	CF3I	0		CF3I	CF2+	e + CF3I -> CF2+	eV	1E-16 cm^2	2011000252	Loucas G. Christophorou  James K. Olthoff	Fundamental Electron Interactions with Plasma Processing Gases	Kluwer Academic		-/-	2004	
CF3I	rowB201101241	Electron Impact Partial Ionization	EIN	R	CF3I	0		CF3I	 CF+	e + CF3I -> CF+	eV	1E-16 cm^2	2011000252	Loucas G. Christophorou  James K. Olthoff	Fundamental Electron Interactions with Plasma Processing Gases	Kluwer Academic		-/-	2004	
CF3I	rowB201101243	Electron Impact Partial Ionization	EIN	R	CF3I	0		CF3I	CF3I+	e + CF3I -> CF3I+	eV	1E-16 cm^2	2011000252	Loucas G. Christophorou  James K. Olthoff	Fundamental Electron Interactions with Plasma Processing Gases	Kluwer Academic		-/-	2004	
CF3I	rowB201101245	Electron Impact Partial Ionization	EIN	R	CF3I	0		CF3I	CF2I+	e + CF3I -> CF2I+	eV	1E-16 cm^2	2011000252	Loucas G. Christophorou  James K. Olthoff	Fundamental Electron Interactions with Plasma Processing Gases	Kluwer Academic		-/-	2004	
CF3I	rowB201212416	Electron Impact Partial Ionization	EIN	R	CF3I	0		CF3I	CF+ + IF2 + e(2)	e + CF3I -> CF+ + IF2 + e(2)	eV	1E-16 cm^2	2012000674	L. G. Christophoroua…  J. K. Olthoff	Electron Interactions With CF3I	J. Phys. Chem. Ref. Data.	29	553/-	2000	
CF3I	rowB201212417	Electron Impact Partial Ionization	EIN	R	CF3I	0		CF3I	CF2+ + IF + e(2)	e + CF3I -> CF2+ + IF + e(2)	eV	1E-16 cm^2	2012000674	L. G. Christophoroua…  J. K. Olthoff	Electron Interactions With CF3I	J. Phys. Chem. Ref. Data.	29	553/-	2000	
CF3I	rowB201212418	Electron Impact Partial Ionization	EIN	R	CF3I	0		CF3I	CF3+ + I + e(2)	e + CF3I -> CF3+ + I + e(2)	eV	1E-16 cm^2	2012000674	L. G. Christophoroua…  J. K. Olthoff	Electron Interactions With CF3I	J. Phys. Chem. Ref. Data.	29	553/-	2000	
CF3I	rowB201212419	Electron Impact Partial Ionization	EIN	R	CF3I	0		CF3I	I+ + CF3 + e(2)	e + CF3I -> I+ + CF3 + e(2)	eV	1E-16 cm^2	2012000674	L. G. Christophoroua…  J. K. Olthoff	Electron Interactions With CF3I	J. Phys. Chem. Ref. Data.	29	553/-	2000	
CF3I	rowB201212420	Electron Impact Partial Ionization	EIN	R	CF3I	0		CF3I	CF2I+ + F + e(2)	e + CF3I -> CF2I+ + F + e(2)	eV	1E-16 cm^2	2012000674	L. G. Christophoroua…  J. K. Olthoff	Electron Interactions With CF3I	J. Phys. Chem. Ref. Data.	29	553/-	2000	
CF3I	rowB201212421	Electron Impact Partial Ionization	EIN	R	CF3I	0		CF3I	CF3I+ + e(2)	e + CF3I -> CF3I+ + e(2)	eV	1E-16 cm^2	2012000674	L. G. Christophoroua…  J. K. Olthoff	Electron Interactions With CF3I	J. Phys. Chem. Ref. Data.	29	553/-	2000	
CF3I	rowB201213586	Electron Impact Partial Ionization	EIN	R	CF3I	0		CF3I	CF+ + 2F + I + e(2)	e + CF3I -> CF+ + 2F + I + e(2)	eV	1E-16 cm^2	2012000709	Loucas G. Christophorou  James K. Olthoff	Fundamental Electron Interactions with Plasma Processing Gases	BK		1/-	2004	
CF3I	rowB201213591	Electron Impact Partial Ionization	EIN	R	CF3I	0		CF3I	CF3I+ + e(2)	e + CF3I -> CF3I+ + e(2)	eV	1E-16 cm^2	2012000709	Loucas G. Christophorou  James K. Olthoff	Fundamental Electron Interactions with Plasma Processing Gases	BK		1/-	2004	
CF3I	rowB201213697	Electron Impact Total Attachment	EDA	R	CF3I	0		CF3I		e + CF3I	eV	1E-16 cm^2	2012000709	Loucas G. Christophorou  James K. Olthoff	Fundamental Electron Interactions with Plasma Processing Gases	BK		1/-	2004	
CF3I	rowB201213698	Electron Impact Total Attachment	EDA	R	CF3I	0		CF3I		e + CF3I	eV	1E-16 cm^2	2012000709	Loucas G. Christophorou  James K. Olthoff	Fundamental Electron Interactions with Plasma Processing Gases	BK		1/-	2004	
Ti 	rowB201200163	Electron Impact Partial Ionization	EIN	R	Ti	0		Ti 	Ti+ + e(2)	e + Ti -> Ti+ + e(2)	eV	1E-16 cm^2	2011000118	S. J. Buckman  J. W. Cooper  M. T. Elford  M. Inokuti  Y. Itikawa  H. Tawara	Photon and Electron Interactions with Atoms, Molecules and Ions	Landolt-Bornstein	17	1/174	2000	
Ti 	rowB201200238	Electron Impact Partial Ionization	EIN	R	Ti	0		Ti 	Ti+ + e(2)	e + Ti -> Ti+ + e(2)	eV	1E-16 cm^2	2011000118	S. J. Buckman  J. W. Cooper  M. T. Elford  M. Inokuti  Y. Itikawa  H. Tawara	Photon and Electron Interactions with Atoms, Molecules and Ions	Landolt-Bornstein	17	1/174	2000	
Ti+	rowB201201730	Electron Impact Partial Ionization	EIN	R	Ti	1		Ti+ 	Ti2+ + e(2)	e + Ti+ -> Ti2+ + e(2)	eV	1E-16 cm^2	2012000068	Y. Hahn  A.K. Pradhan  H. Tawara  H.L. Zhang	Photon and Electron Interactions with Atoms, Molecules and Ions	Landolt-Börnstein	17	1/231	2001	
Ti	rowB201201946	Electron Impact Partial Ionization	EIN	R	Ti	0	1s22s22p63s23p63d24s2	Ti(1s22s22p63s23p63d24s2)	Ti+(1s12s22p63s23p63d24s2) + e(2)	e + Ti(1s22s22p63s23p63d24s2) -> Ti+(1s12s22p63s23p63d24s2) + e(2)	eV	1E-16 cm^2	2012000073	MANTIAN LIU  ZHU AN  CHANGHUAN TANG  ZHENGMING LUO  XIUFENG PENG  XIANGUAN LONG	EXPERIMENTAL ELECTRON-IMPACT K-SHELL IONIZATION CROSS SECTIONS	ADNDT	76	213/234	2000	10.1006/adnd.2000.0843
Ti+	rowB201205858	Electron Impact Partial Ionization	EIN	R	Ti	1	1s22s22p63s23p63d24s1	Ti+(1s22s22p63s23p63d24s1)	Ti3+ + e(3)	e + Ti+(1s22s22p63s23p63d24s1) -> Ti3+ + e(3)	eV	1E-16 cm^2	2012000419	V. P. Shevelko  H. Tawara  I. Yu Tolstikhina  F. Scheuermann  B. Fabian  A. Mueller and E. Salzborn	Double ionization of heavy positive ions by electron impact: empirical formula and fitting parameters for ionization cross sections	J. Phys. B	39	1499/-	2006	10.1088/09534075/39/6/018
Ti2+	rowB201205859	Electron Impact Partial Ionization	EIN	R	Ti	1	1s22s22p63s23p63d2	Ti2+(1s22s22p63s23p63d2)	Ti4+ + e(3)	e + Ti2+(1s22s22p63s23p63d2) -> Ti4+ + e(3)	eV	1E-16 cm^2	2012000419	V. P. Shevelko  H. Tawara  I. Yu Tolstikhina  F. Scheuermann  B. Fabian  A. Mueller and E. Salzborn	Double ionization of heavy positive ions by electron impact: empirical formula and fitting parameters for ionization cross sections	J. Phys. B	39	1499/-	2006	10.1088/09534075/39/6/018
Ti3+	rowB201205860	Electron Impact Partial Ionization	EIN	R	Ti	1	1s22s22p63s23p63d1	Ti3+(1s22s22p63s23p63d1)	Ti5+ + e(3)	e + Ti3+(1s22s22p63s23p63d1) -> Ti5+ + e(3)	eV	1E-16 cm^2	2012000419	V. P. Shevelko  H. Tawara  I. Yu Tolstikhina  F. Scheuermann  B. Fabian  A. Mueller and E. Salzborn	Double ionization of heavy positive ions by electron impact: empirical formula and fitting parameters for ionization cross sections	J. Phys. B	39	1499/-	2006	10.1088/09534075/39/6/018
Ti4+	rowB201205861	Electron Impact Partial Ionization	EIN	R	Ti	1	1s22s22p63s23p6	Ti4+(1s22s22p63s23p6)	Ti6+ + e	e + Ti4+(1s22s22p63s23p6) -> Ti6+ + e	eV	1E-16 cm^2	2012000419	V. P. Shevelko  H. Tawara  I. Yu Tolstikhina  F. Scheuermann  B. Fabian  A. Mueller and E. Salzborn	Double ionization of heavy positive ions by electron impact: empirical formula and fitting parameters for ionization cross sections	J. Phys. B	39	1499/-	2006	10.1088/09534075/39/6/018
Ti5+	rowB201205862	Electron Impact Partial Ionization	EIN	R	Ti	1	1s22s22p63s23p5	Ti5+(1s22s22p63s23p5)	Ti7+ + e(3)	e + Ti5+(1s22s22p63s23p5) -> Ti7+ + e(3)	eV	1E-16 cm^2	2012000419	V. P. Shevelko  H. Tawara  I. Yu Tolstikhina  F. Scheuermann  B. Fabian  A. Mueller and E. Salzborn	Double ionization of heavy positive ions by electron impact: empirical formula and fitting parameters for ionization cross sections	J. Phys. B	39	1499/-	2006	10.1088/09534075/39/6/018
Ti6+	rowB201205863	Electron Impact Partial Ionization	EIN	R	Ti	1	1s22s22p63s23p4	Ti6+(1s22s22p63s23p4)	Ti8+ + e(3)	e + Ti6+(1s22s22p63s23p4) -> Ti8+ + e(3)	eV	1E-16 cm^2	2012000419	V. P. Shevelko  H. Tawara  I. Yu Tolstikhina  F. Scheuermann  B. Fabian  A. Mueller and E. Salzborn	Double ionization of heavy positive ions by electron impact: empirical formula and fitting parameters for ionization cross sections	J. Phys. B	39	1499/-	2006	10.1088/09534075/39/6/018
Ti18+	rowB201206088	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s2,1S0	Ti18+(1s22s2,1S0)	Ti18+(1s22s12p1,3P0) + e	e + Ti18+(1s22s2,1S0) -> Ti18+(1s22s12p1,3P0) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
Ti18+	rowB201206152	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s2,1S0	Ti18+(1s22s2,1S0)	Ti18+(1s22s12p1,3P1) + e	e + Ti18+(1s22s2,1S0) -> Ti18+(1s22s12p1,3P1) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
Ti18+	rowB201206170	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s2,1S0	Ti18+(1s22s2,1S0)	Ti18+(1s22s12p1,3P2) + e	e + Ti18+(1s22s2,1S0) -> Ti18+(1s22s12p1,3P2) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
Ti18+	rowB201206186	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s2,1S0	Ti18+(1s22s2,1S0)	Ti18+(1s22s12p1,1P1) + e	e + Ti18+(1s22s2,1S0) -> Ti18+(1s22s12p1,1P1) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
Ti18+	rowB201206211	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s12p1,3p1	Ti18+(1s22s12p1,3p1)	Ti18+(1s22p2,3P0) + e	e + Ti18+(1s22s12p1,3p1) -> Ti18+(1s22p2,3P0) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
Ti18+	rowB201206220	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s12p1,1P1	Ti18+(1s22s12p1,1P1)	Ti18+(1s22p2,1D2) + e	e + Ti18+(1s22s12p1,1P1) -> Ti18+(1s22p2,1D2) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
Ti18+	rowB201206230	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s12p1,3p0	Ti18+(1s22s12p1,3p0)	Ti18+(1s22p2,3P1) + e	e + Ti18+(1s22s12p1,3p0) -> Ti18+(1s22p2,3P1) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
Ti18+	rowB201206249	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s12p1,1P1	Ti18+(1s22s12p1,1P1)	Ti18+(1s22p2,1S0) + e	e + Ti18+(1s22s12p1,1P1) -> Ti18+(1s22p2,1S0) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
Ti18+	rowB201206261	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s12p1,3p1	Ti18+(1s22s12p1,3p1)	Ti18+(1s22p2,3P1) + e	e + Ti18+(1s22s12p1,3p1) -> Ti18+(1s22p2,3P1) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
Ti18+	rowB201206272	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s12p1,3P0	Ti18+(1s22s12p1,3P0)	Ti18+(1s22p2,1D2) + e	e + Ti18+(1s22s12p1,3P0) -> Ti18+(1s22p2,1D2) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
Ti18+	rowB201206280	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s12p1,3p2	Ti18+(1s22s12p1,3p2)	Ti18+(1s22p2,3P1) + e	e + Ti18+(1s22s12p1,3p2) -> Ti18+(1s22p2,3P1) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
Ti18+	rowB201206299	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s12p1,3p1	Ti18+(1s22s12p1,3p1)	Ti18+(1s22p2,3P2) + e	e + Ti18+(1s22s12p1,3p1) -> Ti18+(1s22p2,3P2) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
Ti18+	rowB201206306	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s12p1,3P2	Ti18+(1s22s12p1,3P2)	Ti18+(1s22p2,1D2) + e	e + Ti18+(1s22s12p1,3P2) -> Ti18+(1s22p2,1D2) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
Ti18+	rowB201206330	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s12p1,3P2	Ti18+(1s22s12p1,3P2)	Ti18+(1s22p2,1S0) + e	e + Ti18+(1s22s12p1,3P2) -> Ti18+(1s22p2,1S0) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
Ti18+	rowB201206343	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s12p1,3p2	Ti18+(1s22s12p1,3p2)	Ti18+(1s22p2,3P2) + e	e + Ti18+(1s22s12p1,3p2) -> Ti18+(1s22p2,3P2) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
Ti18+	rowB201206355	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s12p1,3P1	Ti18+(1s22s12p1,3P1)	Ti18+(1s22p2,1D2) + e	e + Ti18+(1s22s12p1,3P1) -> Ti18+(1s22p2,1D2) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
Ti18+	rowB201206368	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s12p1,3p0	Ti18+(1s22s12p1,3p0)	Ti18+(1s22p2,3P0) + e	e + Ti18+(1s22s12p1,3p0) -> Ti18+(1s22p2,3P0) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
Ti18+	rowB201206379	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s12p1,3P0	Ti18+(1s22s12p1,3P0)	Ti18+(1s22p2,1S0) + e	e + Ti18+(1s22s12p1,3P0) -> Ti18+(1s22p2,1S0) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
Ti18+	rowB201206393	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s12p1,3P1	Ti18+(1s22s12p1,3P1)	Ti18+(1s22p2,1S0) + e	e + Ti18+(1s22s12p1,3P1) -> Ti18+(1s22p2,1S0) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
Ti18+	rowB201206403	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s12p1,1p1	Ti18+(1s22s12p1,1p1)	Ti18+(1s22p2,3P0) + e	e + Ti18+(1s22s12p1,1p1) -> Ti18+(1s22p2,3P0) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
Ti18+	rowB201206457	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s12p1,3p0	Ti18+(1s22s12p1,3p0)	Ti18+(1s22p2,3P2) + e	e + Ti18+(1s22s12p1,3p0) -> Ti18+(1s22p2,3P2) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
Ti18+	rowB201206512	Electron Impact Electronic Excitation	EEX	R	Ti	1	1s22s12p1,1p1	Ti18+(1s22s12p1,1p1)	Ti18+(1s22p2,3P1) + e	e + Ti18+(1s22s12p1,1p1) -> Ti18+(1s22p2,3P1) + e	eV	1E-16 cm^2	2012000444	U. I. Safronova  A. S. Shlyaptseva	Cross Sections and rate coefficients for excitation of Δn=0 transitions in Be-like ions with 6≤Z≤54	ADNDT	60	1/-	1995	10.1006/adnd.1995.1003
