specie,record_number,process,QDB_process,type,element,ionic_state,initial_state_conf,initial_state,final_state,reaction_formula,x_unit,y_unit,reference_number,author,title_of_record,journal_name,volume_and_issue_No,page_number,date_of_publication
N2,91857,excitation,ECX, V,N2,0,,N2 +0 ( ),N2(A3Σu+),N2 + e --> N2(A3Σu+), eV,cm2,RN 2006V201, Itikawa  Y., Cross Sections for Electron Collisions with Nitrogen Molecules, J. Phys. Chem. Ref. Data,35,229-8510,2006
N2,10619,excitation,ECX, E,N2,0,,N2 +0 ( ),N2 (B 3Πg),N2 + e --> N2 (B 3Πg), eV,cm2,RN 2001E202, Campbell  L. Brunger  M.J. Nolan  A.M. Kelly  L.J. Wedding  A.B. Harrison  J. Teubner  P.J.O. Cartwright  D.C. McLaughlin  B.,Integral cross sections for electron impact excitation of electronic states of N2, J. Phys. B,34,1185-1199,2001
N2,11858,excitation,ECX, V,N2,0,,N2 +0 ( ),N2(B3Πg),N2 + e --> N2(B3Πg), eV,cm2,RN 2006V201, Itikawa  Y., Cross Sections for Electron Collisions with Nitrogen Molecules, J. Phys. Chem. Ref. Data,35,229-8510,2006
N2,91858,excitation,ECX, V,N2,0,,N2 +0 ( ),N2(B3Πg),N2 + e --> N2(B3Πg), eV,cm2,RN 2006V201, Itikawa  Y., Cross Sections for Electron Collisions with Nitrogen Molecules, J. Phys. Chem. Ref. Data,35,229-8510,2006
N2,10621,excitation,ECX, E,N2,0,,N2 +0 ( ),N2 (B' 3Σu-),N2 + e --> N2 (B' 3Σu-), eV,cm2,RN 2001E202, Campbell  L. Brunger  M.J. Nolan  A.M. Kelly  L.J. Wedding  A.B. Harrison  J. Teubner  P.J.O. Cartwright  D.C. McLaughlin  B.,Integral cross sections for electron impact excitation of electronic states of N2, J. Phys. B,34,1185-1199,2001
N2,11860,excitation,ECX, V,N2,0,,N2 +0 ( ),N2(B'3Σu-),N2 + e --> N2(B'3Σu-), eV,cm2,RN 2006V201, Itikawa  Y., Cross Sections for Electron Collisions with Nitrogen Molecules, J. Phys. Chem. Ref. Data,35,229-8510,2006
N2,91860,excitation,ECX, V,N2,0,,N2 +0 ( ),N2(B'3Σu-),N2 + e --> N2(B'3Σu-), eV,cm2,RN 2006V201, Itikawa  Y., Cross Sections for Electron Collisions with Nitrogen Molecules, J. Phys. Chem. Ref. Data,35,229-8510,2006
N2,10625,excitation,ECX, E,N2,0,,N2 +0 ( ),N2 (C 3Πu),N2 + e --> N2 (C 3Πu), eV,cm2,RN 2001E202, Campbell  L. Brunger  M.J. Nolan  A.M. Kelly  L.J. Wedding  A.B. Harrison  J. Teubner  P.J.O. Cartwright  D.C. McLaughlin  B.,Integral cross sections for electron impact excitation of electronic states of N2, J. Phys. B,34,1185-1199,2001
N2,11864,excitation,ECX, V,N2,0,,N2 +0 ( ),N2(C3Πu),N2 + e --> N2(C3Πu), eV,cm2,RN 2006V201, Itikawa  Y., Cross Sections for Electron Collisions with Nitrogen Molecules, J. Phys. Chem. Ref. Data,35,229-8510,2006
N2,91864,excitation,ECX, V,N2,0,,N2 +0 ( ),N2(C3Πu),N2 + e --> N2(C3Πu), eV,cm2,RN 2006V201, Itikawa  Y., Cross Sections for Electron Collisions with Nitrogen Molecules, J. Phys. Chem. Ref. Data,35,229-8510,2006
N2,10626,excitation,ECX, E,N2,0,,N2 +0 ( ),N2 (E 3Σg+),N2 + e --> N2 (E 3Σg+), eV,cm2,RN 2001E202, Campbell  L. Brunger  M.J. Nolan  A.M. Kelly  L.J. Wedding  A.B. Harrison  J. Teubner  P.J.O. Cartwright  D.C. McLaughlin  B.,Integral cross sections for electron impact excitation of electronic states of N2, J. Phys. B,34,1185-1199,2001
N2,11865,excitation,ECX, V,N2,0,,N2 +0 ( ),N2(E3Σg+),N2 + e --> N2(E3Σg+), eV,cm2,RN 2006V201, Itikawa  Y., Cross Sections for Electron Collisions with Nitrogen Molecules, J. Phys. Chem. Ref. Data,35,229-8510,2006
N2,91865,excitation,ECX, V,N2,0,,N2 +0 ( ),N2(E3Σg+),N2 + e --> N2(E3Σg+), eV,cm2,RN 2006V201, Itikawa  Y., Cross Sections for Electron Collisions with Nitrogen Molecules, J. Phys. Chem. Ref. Data,35,229-8510,2006
N2,10562,ionization dissociation,EDS, E,N2,0,,N2 +0 ( ),N2++N,N2 + e --> N2++N, eV,cm2,RN 1998E202, Tian  C. Vidal  C.R.,Electron impact ionization of N2 and O2: contributions from different dissociation channels of multiply ionized molecules, J. Phys. B,31,5369-5381,1998
N2,10564,ionization dissociation,EDS, E,N2,0,,N2 +0 ( ),N2++N+,N2 + e --> N2++N+, eV,cm2,RN 1998E202, Tian  C. Vidal  C.R.,Electron impact ionization of N2 and O2: contributions from different dissociation channels of multiply ionized molecules, J. Phys. B,31,5369-5381,1998
N2,10624,excitation,ECX, E,N2,0,,N2 +0 ( ),N2 (w 1Δu),N2 + e --> N2 (w 1Δu), eV,cm2,RN 2001E202, Campbell  L. Brunger  M.J. Nolan  A.M. Kelly  L.J. Wedding  A.B. Harrison  J. Teubner  P.J.O. Cartwright  D.C. McLaughlin  B.,Integral cross sections for electron impact excitation of electronic states of N2, J. Phys. B,34,1185-1199,2001
N2,11863,excitation,ECX, V,N2,0,,N2 +0 ( ),N2(w1Δu),N2 + e --> N2(w1Δu), eV,cm2,RN 2006V201, Itikawa  Y., Cross Sections for Electron Collisions with Nitrogen Molecules, J. Phys. Chem. Ref. Data,35,229-8510,2006
N2,91863,excitation,ECX, V,N2,0,,N2 +0 ( ),N2(w1Δu),N2 + e --> N2(w1Δu), eV,cm2,RN 2006V201, Itikawa  Y., Cross Sections for Electron Collisions with Nitrogen Molecules, J. Phys. Chem. Ref. Data,35,229-8510,2006
N2,10620,excitation,ECX, E,N2,0,,N2 +0 ( ),N2 (W 3Δu),N2 + e --> N2 (W 3Δu), eV,cm2,RN 2001E202, Campbell  L. Brunger  M.J. Nolan  A.M. Kelly  L.J. Wedding  A.B. Harrison  J. Teubner  P.J.O. Cartwright  D.C. McLaughlin  B.,Integral cross sections for electron impact excitation of electronic states of N2, J. Phys. B,34,1185-1199,2001
N2,11859,excitation,ECX, V,N2,0,,N2 +0 ( ),N2(W3Δu),N2 + e --> N2(W3Δu), eV,cm2,RN 2006V201, Itikawa  Y., Cross Sections for Electron Collisions with Nitrogen Molecules, J. Phys. Chem. Ref. Data,35,229-8510,2006
N2,91859,excitation,ECX, V,N2,0,,N2 +0 ( ),N2(W3Δu),N2 + e --> N2(W3Δu), eV,cm2,RN 2006V201, Itikawa  Y., Cross Sections for Electron Collisions with Nitrogen Molecules, J. Phys. Chem. Ref. Data,35,229-8510,2006
N2,10559,ionization dissociation,EDS, E,N2,0,,N2 +0 ( ), N++N,N2 + e --> N++N, eV,cm2,RN 1998E202, Tian  C. Vidal  C.R.,Electron impact ionization of N2 and O2: contributions from different dissociation channels of multiply ionized molecules, J. Phys. B,31,5369-5381,1998
N2,10561,ionization dissociation,EDS, E,N2,0,,N2 +0 ( ), N++N+,N2 + e --> N++N+, eV,cm2,RN 1998E202, Tian  C. Vidal  C.R.,Electron impact ionization of N2 and O2: contributions from different dissociation channels of multiply ionized molecules, J. Phys. B,31,5369-5381,1998
N2,10563,total double ionization,EIN, E,N2,0,,N2 +0 ( ),,N2 + e --> (total double ionization), eV,cm2,RN 1998E202, Tian  C. Vidal  C.R.,Electron impact ionization of N2 and O2: contributions from different dissociation channels of multiply ionized molecules, J. Phys. B,31,5369-5381,1998
N2,11870,ionization,EIN, V,N2,0,,N2 +0 ( ),,N2 + e --> (total ionization), eV,cm2,RN 2006V201, Itikawa  Y., Cross Sections for Electron Collisions with Nitrogen Molecules, J. Phys. Chem. Ref. Data,35,229-8510,2006
N2,91870,ionization,EIN, V,N2,0,,N2 +0 ( ),,N2 + e --> (total ionization), eV,cm2,RN 2006V201, Itikawa  Y., Cross Sections for Electron Collisions with Nitrogen Molecules, J. Phys. Chem. Ref. Data,35,229-8510,2006
N2,11852,total scattering,ETS, V,N2,0,,N2 +0 ( ),,N2 + e --> (total scattering), eV,cm2,RN 2006V201, Itikawa  Y., Cross Sections for Electron Collisions with Nitrogen Molecules, J. Phys. Chem. Ref. Data,35,229-8510,2006
N2,91852,total scattering,ETS, V,N2,0,,N2 +0 ( ),,N2 + e --> (total scattering), eV,cm2,RN 2006V201, Itikawa  Y., Cross Sections for Electron Collisions with Nitrogen Molecules, J. Phys. Chem. Ref. Data,35,229-8510,2006
N2,10560,total single ionization,EIN, E,N2,0,,N2 +0 ( ),,N2 + e --> (total single ionization), eV,cm2,RN 1998E202, Tian  C. Vidal  C.R.,Electron impact ionization of N2 and O2: contributions from different dissociation channels of multiply ionized molecules, J. Phys. B,31,5369-5381,1998
N2,11855,rotational transition,, V,N2,0,J=0,N2 +0 ( J=0 ),N2(J=2),N2(J=0) + e --> N2(J=2), eV,cm2,RN 2006V201, Itikawa  Y., Cross Sections for Electron Collisions with Nitrogen Molecules, J. Phys. Chem. Ref. Data,35,229-8510,2006
N2,91855,rotational transition,, V,N2,0,J=0,N2 +0 ( J=0 ),N2(J=2),N2(J=0) + e --> N2(J=2), eV,cm2,RN 2006V201, Itikawa  Y., Cross Sections for Electron Collisions with Nitrogen Molecules, J. Phys. Chem. Ref. Data,35,229-8510,2006
N2,11856,vibrational excitation,EVX, V,N2,0,v=0,N2 +0 ( v=0 ),N2(v=1),N2(v=0) + e --> N2(v=1), eV,cm2,RN 2006V201, Itikawa  Y., Cross Sections for Electron Collisions with Nitrogen Molecules, J. Phys. Chem. Ref. Data,35,229-8510,2006
N2,91856,vibrational excitation,EVX, V,N2,0,v=0,N2 +0 ( v=0 ),N2(v=1),N2(v=0) + e --> N2(v=1), eV,cm2,RN 2006V201, Itikawa  Y., Cross Sections for Electron Collisions with Nitrogen Molecules, J. Phys. Chem. Ref. Data,35,229-8510,2006
SF5,11245,ionization,EIN, T,SF5,0,,SF5 +0 ( ),SF5+,SF5 + e --> SF5+, eV,cm2,RN 2000T204, Ali  M.A. Irikura  K.K. Kim  Y.-K.,Electron-impact total ionization cross sections of SFx(x=1-5), Int. J. Mass Spectrometry and Ion Phys.,201,187-195,2000
SF6,10033,erastic scattering,, V,SF6,0,,SF6 +0 ( ),,SF6 + e --> (elastic scattering), eV,cm2,RN 2000V201, Christophorou  L.G. Olthoff  J.K,Electron Interactions With SF6, J. Phys. Chem. Ref. Data,29,267,2000
SF6,10043,dissociative attachment,EDA, V,SF6,0,,SF6 +0 ( ), F-,SF6 + e --> F-, eV,cm2,RN 2000V201, Christophorou  L.G. Olthoff  J.K,Electron Interactions With SF6, J. Phys. Chem. Ref. Data,29,267,2000
SF6,10042,dissociative attachment,EDA, V,SF6,0,,SF6 +0 ( ),F2-,SF6 + e --> F2-, eV,cm2,RN 2000V201, Christophorou  L.G. Olthoff  J.K,Electron Interactions With SF6, J. Phys. Chem. Ref. Data,29,267,2000
SF6,10034,momentum transfer elastic,EMT, V,SF6,0,,SF6 +0 ( ),,SF6 + e --> (momentum transfer), eV,cm2,RN 2000V201, Christophorou  L.G. Olthoff  J.K,Electron Interactions With SF6, J. Phys. Chem. Ref. Data,29,267,2000
SF6,10041,dissociative attachment,EDA, V,SF6,0,,SF6 +0 ( ),SF2-,SF6 + e --> SF2-, eV,cm2,RN 2000V201, Christophorou  L.G. Olthoff  J.K,Electron Interactions With SF6, J. Phys. Chem. Ref. Data,29,267,2000
SF6,10040,dissociative attachment,EDA, V,SF6,0,,SF6 +0 ( ),SF3-,SF6 + e --> SF3-, eV,cm2,RN 2000V201, Christophorou  L.G. Olthoff  J.K,Electron Interactions With SF6, J. Phys. Chem. Ref. Data,29,267,2000
SF6,10039,dissociative attachment,EDA, V,SF6,0,,SF6 +0 ( ),SF4-,SF6 + e --> SF4-, eV,cm2,RN 2000V201, Christophorou  L.G. Olthoff  J.K,Electron Interactions With SF6, J. Phys. Chem. Ref. Data,29,267,2000
SF6,10038,dissociative attachment,EDA, V,SF6,0,,SF6 +0 ( ),SF5-,SF6 + e --> SF5-, eV,cm2,RN 2000V201, Christophorou  L.G. Olthoff  J.K,Electron Interactions With SF6, J. Phys. Chem. Ref. Data,29,267,2000
SF6,10037,electron attachment,EDT, V,SF6,0,,SF6 +0 ( ),SF6-,SF6 + e --> SF6-, eV,cm2,RN 2000V201, Christophorou  L.G. Olthoff  J.K,Electron Interactions With SF6, J. Phys. Chem. Ref. Data,29,267,2000
SF6,10044,electron attachment,EDT, V,SF6,0,,SF6 +0 ( ),SF6-,SF6 + e --> SF6-, eV,cm2,RN 2000V201, Christophorou  L.G. Olthoff  J.K,Electron Interactions With SF6, J. Phys. Chem. Ref. Data,29,267,2000
SF6,10031,total excitation photoabsorption,ECX, V,SF6,0,,SF6 +0 ( ),SF6*,SF6 + e --> SF6*, eV,cm2,RN 2000V201, Christophorou  L.G. Olthoff  J.K,Electron Interactions With SF6, J. Phys. Chem. Ref. Data,29,267,2000
SF6,11259,ionization,EIN, T,SF6,0,,SF6 +0 ( ),SF6+,SF6 + e --> SF6+, eV,cm2,RN 1999T202, Kim  Y.-K. Rudd  M.E., Theory for ionization of molecules by electrons, Comments At. Mol. Phys.,34,309-320,1999
SF6,10047,attachment photoattachment,, V,SF6,0,,SF6 +0 ( ),SF6+e,SF6 + e --> SF6+e, eV,cm2,RN 2000V201, Christophorou  L.G. Olthoff  J.K,Electron Interactions With SF6, J. Phys. Chem. Ref. Data,29,267,2000
SF6,10045,dissociative attachment,EDA, V,SF6,0,,SF6 +0 ( ),,SF6 + e --> (total dissociative attachment), eV,cm2,RN 2000V201, Christophorou  L.G. Olthoff  J.K,Electron Interactions With SF6, J. Phys. Chem. Ref. Data,29,267,2000
SF6,10036,dissociative ionization dissociation,EDS, V,SF6,0,,SF6 +0 ( ),SF6+,SF6 + e --> (total ionization), eV,cm2,RN 2000V201, Christophorou  L.G. Olthoff  J.K,Electron Interactions With SF6, J. Phys. Chem. Ref. Data,29,267,2000
SF6,10032,total scattering,ETS, V,SF6,0,,SF6 +0 ( ),,SF6 + e --> (total scattering), eV,cm2,RN 2000V201, Christophorou  L.G. Olthoff  J.K,Electron Interactions With SF6, J. Phys. Chem. Ref. Data,29,267,2000
SF6,10035,vibrational excitation,EVX, V,SF6,0,,SF6 +0 ( ),,SF6 + e --> (total vibrational excitation), eV,cm2,RN 2000V201, Christophorou  L.G. Olthoff  J.K,Electron Interactions With SF6, J. Phys. Chem. Ref. Data,29,267,2000
CH4,11608,ionization dissociation,EDS, E,CH4,0,CH\4`,CH4 +0 ( CH4 ), C++H+,CH4(CH4) + e --> C++H+, eV,cm2,RN 2001E205, Lindsay  B.G. Rejoub  R. Stebbings  R.F.,Production of positive ion pairs by electron-impact ionization of CH4, J. Chem. Phys.,114,10225,2001
CH4,11610,ionization dissociation,EDS, E,CH4,0,CH\4`,CH4 +0 ( CH4 ),CH2++H+,CH4(CH4) + e --> CH2++H+, eV,cm2,RN 2001E205, Lindsay  B.G. Rejoub  R. Stebbings  R.F.,Production of positive ion pairs by electron-impact ionization of CH4, J. Chem. Phys.,114,10225,2001
CH4,11609,ionization dissociation,EDS, E,CH4,0,CH\4`,CH4 +0 ( CH4 ), CH++H+,CH4(CH4) + e --> CH++H+, eV,cm2,RN 2001E205, Lindsay  B.G. Rejoub  R. Stebbings  R.F.,Production of positive ion pairs by electron-impact ionization of CH4, J. Chem. Phys.,114,10225,2001
CH4,11606,ionization,EIN, T,CH4,0,CH\4`,CH4 +0 ( CH4 ),,CH4(CH4) + e --> (total ionization), eV,cm2,RN 2001T207, Huo  W.M., Convergent series representation for the generalized oscillator strength of electron-impact ionization and an improved binary-encounter-dipole model, Phys. Rev. A,64,42719,2001
CH4,11607,ionization,EIN, T,CH4,0,CH\4`,CH4 +0 ( CH4 ),,CH4(CH4) + e --> (total ionization), eV,cm2,RN 1999T203, Khare  S. P. Sharma  M.K. Tomar  S., Electron impact ionization of methane, J. Phys. B,32,3147,1999
CH4,11602,total scattering,ETS, E,CH4,0,CH\4`,CH4 +0 ( CH4 ),,CH4(CH4) + e --> (total scattering), eV,cm2,RN 2002E202, Ariyasinghe  W.M. Powers  D.,"Total electron scattering cross sections of CH4, C2H2, C2H4, and C2H6 in the energy range 200-1400 eV", Phys. Rev. A,66,52716,2002
CH4,10055,dissociative ionization,EDI, E,CH4,0,,CH4 +0 ( ), C+,CH4 + e --> C+, eV,cm2,RN 1984E014, Chatham  H. Hils  D. Robertson  R. Gallagher  A.,"Total and partial electron collisional ionization cross sections for CH4, C2H6, SiH4, and Si2H6", J. Chem. Phys.,81,1770,1984
CH4,10110,dissociative ionization dissociation,EDS, E,CH4,0,,CH4 +0 ( ), C+,CH4 + e --> C+, eV,cm2,RN 1987E021, Orient  O.J. Srivastava  L.K.,"Electron impact ionisation of H2O, CO, CO2, and CH4", J. Phys. B,20,3923,1987
CH4,10337,dissociative ionization dissociation,EDS, V,CH4,0,,CH4 +0 ( ), C+,CH4 + e --> C+, eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
CH4,10182,ionization dissociative ionization dissociation,EDS, V,CH4,0,,CH4 +0 ( ),C++2H2+2e,CH4 + e --> C++2H2+2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
CH4,10353,dissociation emission,EDS, V,CH4,0,,CH4 +0 ( ), C,CH4 + e --> C(emmision at 156.1nm), eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
CH4,10352,dissociation emission,EDS, V,CH4,0,,CH4 +0 ( ), C,CH4 + e --> C(emmision at 165.7nm), eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
CH4,10351,dissociation emission,EDS, V,CH4,0,,CH4 +0 ( ), C,CH4 + e --> C(emmision at 193.1nm), eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
CH4,10054,dissociative ionization,EDI, E,CH4,0,,CH4 +0 ( ), CH+,CH4 + e --> CH+, eV,cm2,RN 1984E014, Chatham  H. Hils  D. Robertson  R. Gallagher  A.,"Total and partial electron collisional ionization cross sections for CH4, C2H6, SiH4, and Si2H6", J. Chem. Phys.,81,1770,1984
CH4,10109,dissociative ionization dissociation,EDS, E,CH4,0,,CH4 +0 ( ), CH+,CH4 + e --> CH+, eV,cm2,RN 1987E021, Orient  O.J. Srivastava  L.K.,"Electron impact ionisation of H2O, CO, CO2, and CH4", J. Phys. B,20,3923,1987
CH4,10336,dissociative ionization dissociation,EDS, V,CH4,0,,CH4 +0 ( ), CH+,CH4 + e --> CH+, eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
CH4,10053,dissociative ionization,EDI, E,CH4,0,,CH4 +0 ( ),CH2+,CH4 + e --> CH2+, eV,cm2,RN 1984E014, Chatham  H. Hils  D. Robertson  R. Gallagher  A.,"Total and partial electron collisional ionization cross sections for CH4, C2H6, SiH4, and Si2H6", J. Chem. Phys.,81,1770,1984
CH4,10108,dissociative ionization dissociation,EDS, E,CH4,0,,CH4 +0 ( ),CH2+,CH4 + e --> CH2+, eV,cm2,RN 1987E021, Orient  O.J. Srivastava  L.K.,"Electron impact ionisation of H2O, CO, CO2, and CH4", J. Phys. B,20,3923,1987
CH4,10335,dissociative ionization dissociation,EDS, V,CH4,0,,CH4 +0 ( ),CH2+,CH4 + e --> CH2+, eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
CH4,10180,ionization dissociative ionization dissociation,EDS, V,CH4,0,,CH4 +0 ( ),CH2++H2+2e,CH4 + e --> CH2++H2+2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
CH4,10183,ionization dissociative ionization dissociation,EDS, V,CH4,0,,CH4 +0 ( ),CH2+H2++2e,CH4 + e --> CH2+H2++2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
CH4,10341,dissociation,EDS, V,CH4,0,,CH4 +0 ( ),CH3,CH4 + e --> CH3, eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
CH4,10052,dissociative ionization,EDI, E,CH4,0,,CH4 +0 ( ),CH3+,CH4 + e --> CH3+, eV,cm2,RN 1984E014, Chatham  H. Hils  D. Robertson  R. Gallagher  A.,"Total and partial electron collisional ionization cross sections for CH4, C2H6, SiH4, and Si2H6", J. Chem. Phys.,81,1770,1984
CH4,10107,dissociative ionization dissociation,EDS, E,CH4,0,,CH4 +0 ( ),CH3+,CH4 + e --> CH3+, eV,cm2,RN 1987E021, Orient  O.J. Srivastava  L.K.,"Electron impact ionisation of H2O, CO, CO2, and CH4", J. Phys. B,20,3923,1987
CH4,10334,dissociative ionization dissociation,EDS, V,CH4,0,,CH4 +0 ( ),CH3+,CH4 + e --> CH3+, eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
CH4,10179,ionization dissociative ionization dissociation,EDS, V,CH4,0,,CH4 +0 ( ),CH3++H+2e,CH4 + e --> CH3++H+2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
CH4,10184,ionization dissociative ionization dissociation,EDS, V,CH4,0,,CH4 +0 ( ),CH3+H++2e,CH4 + e --> CH3+H++2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
CH4,10331,attachment,, V,CH4,0,,CH4 +0 ( ),CH4-,CH4 + e --> CH4-, eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
CH4,10051,ionization,EIN, E,CH4,0,,CH4 +0 ( ),CH4+,CH4 + e --> CH4+, eV,cm2,RN 1984E014, Chatham  H. Hils  D. Robertson  R. Gallagher  A.,"Total and partial electron collisional ionization cross sections for CH4, C2H6, SiH4, and Si2H6", J. Chem. Phys.,81,1770,1984
CH4,10333,ionization,EIN, V,CH4,0,,CH4 +0 ( ),CH4+,CH4 + e --> CH4+, eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
CH4,10106,ionization,EIN, E,CH4,0,,CH4 +0 ( ),CH4++2e,CH4 + e --> CH4++2e, eV,cm2,RN 1987E021, Orient  O.J. Srivastava  L.K.,"Electron impact ionisation of H2O, CO, CO2, and CH4", J. Phys. B,20,3923,1987
CH4,10178,ionization,EIN, V,CH4,0,,CH4 +0 ( ),CH4++2e,CH4 + e --> CH4++2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
CH4,10350,dissociation emission,EDS, V,CH4,0,,CH4 +0 ( ), CH,CH4 + e --> CH(emmision at 420-440nm), eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
CH4,10181,ionization dissociative ionization dissociation,EDS, V,CH4,0,,CH4 +0 ( ),CH++H2+H+2e,CH4 + e --> CH++H2+H+2e, eV,cm2,RN 2001T201, Janev  R.K. Wang  J.G. Murakami  I. Kato  T., Cross Sections and Rate Coefficients for Electron-Impact Ionization of Hydrocarbon Molecules, NIFS-DATA,68,,2001
CH4,11968,electron impact dissociation,EDS, T,CH4,0,,CH4 +0 ( ), (dissociation),CH4 + e --> (dissociation), eV,cm2,RN 2014T201, Brigg  W.J Tennyson  J. Plummer  M., R-matrix calculations of low-energy electron collisions with methane, J. Phys. B,47,185203,2014
CH4+,10354,dissociative recombination,EDR, V,CH4,1,,CH4 +1 ( ),,CH4+ + e --> (dissociative recombination), eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
CH4,10329,elastic scattering,EEL, V,CH4,0,,CH4 +0 ( ),,CH4 + e --> (elastic scattering), eV,cm2,RN 2002V202, Shirai  T. Tabata  T. Hiroyuki  T. Itikawa  Y.,"ANALYTIC CROSS SECTIONS FOR ELECTRON COLLISIONS WITH HYDROCARBONS: CH4, C2H6, C2H4, C2H2, C3H8, AND C3H6", Atomic Data and Nuclear Tables,80,147-204,2002
CH4,11966,elastic scattering,EEL, T,CH4,0,,CH4 +0 ( ), (elastic scattering),CH4 + e --> (elastic scattering), eV,cm2,RN 2014T201, Brigg  W.J Tennyson  J. Plummer  M., R-matrix calculations of low-energy electron collisions with methane, J. Phys. B,47,185203,2014
